,,,,,flight,,,,,,680a9ba60b7ce6ed33622cbc,2019-11-25,November 2019,doha to londonDoha to London,Solo Leisure,Premium Economy,London to Bangalore The flight from Bangalore to London on November was delayed by hours that resulted in me missing the connection flight My return from London to Bangalore was initially delayed by hrs We were assigned a boarding gate and after waiting at the gate for mins announcement was made the flight was delayed hrs mins due to maintenance ,no,"""Delayed due to maintenance""",India,2019.0,Doha,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cdc,2019-10-26,October 2019,Brussels to London,Business,Economy Class,Frankfurt to London Flight attendants very kind when flying in Return flight was canceled at London City Airport and it took almost three hours to get rebooking hotel voucher and transportation arranged That could be done far more efficiently No water nothing no necessities ,no,"""Three hours to get rebooking""",Germany,2019.0,Brussels,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cbe,2019-11-24,November 2019,San Francisco to London,Family Leisure,Economy Class,Lisbon to London I pay extra to check my bag to ensure I am not using more than my share of overhead space To have British Airways charge me Euros to check a bag to my final destination and then insist that my briefcase be put under the seat in a cramped aircraft to ensure there is room in the overhead bin for travelers too cheap to check their bags is an insult Will never fly BA again ,no,"""Will never fly BA again""",United States,2019.0,San Francisco,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cbf,2019-11-20,November 2019,Sydney to Singapore,Family Leisure,Economy Class,BA operate daily shuttles from London to Glasgow its a busy route and I m sure make money plus there is no competition However BA flights are rarely on time and the fee paying passenger s are fed stories about the aircraft was delayed en route from some far flung exotic location Because I have several buses and trains to catch after I reach Glasgow punctuality means a lot to me and not a lot to BA hence I m very disappointed with the service they provide ,no,"""Very disappointed with the service they provide""",United Kingdom,2019.0,Sydney,Singapore,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cc0,2019-11-19,November 2019,London to Mauritius,Couple Leisure,Economy Class,Doha to London Surprisingly good flight ontime departure and early arrival by min very very attentive and friendly crew especially towards children Food was halal since from Doha clearly announced to passengers Bag arrival was ok Seat leg room and entertainment beyond my expectation ,yes,"""Surprisingly good flight""",Malaysia,2019.0,London,Mauritius,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cc1,2019-11-18,November 2019,Los Angeles to Amsterdam via London,Business,Economy Class,London to Buenos Aires We paid extra on top of our holiday cost to fly with them as it was a direct flight Firstly they cancelled our flight a few months before departure meaning we had to go a day earlier and pay an extra night in a hotel The plane was old and cramped making it difficult to get up and walk around during the hour flight The entertainment system was pathetic Not much film choice a random selection of tv programmes and no games The drinks service was lacking my food was awful and there were no snacks offered in between On other long haul flights we have had comfort packs with toothbrush toothpaste etc no such offerings ,no,"""Plane was old and cramped""",United Kingdom,2019.0,Los Angeles,Amsterdam,London
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cc2,2019-11-18,November 2019,London to Vancouver,Family Leisure,Economy Class,San Francisco to London A is a wonderful aeroplane Movie selection was below average Staff were polite Fist time I used the call button mid flight response was fast but on second occasion I was repeatedly ignored call button for minutes I don t see how that is acceptable ,no,"""Movie selection below average""",United Kingdom,2019.0,London,Vancouver,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cc3,2019-11-18,November 2019,New York to Paris via London,Business,Business Class,Sydney to Singapore with British Airways Packed in like sardines in a tin can What a disappointment of an airline They pack you in and even getting to your seat is a debacle due to the cramped nature of the flight configuration You awkwardly stare at your fellow guests who sit right opposite you trying not to lock gaze My seat was so close to the aisle that at times it felt like people were walking over me to get past very narrow passage ways Would not and could not recommended this airline These seats are at best premium economy ,no,"""What a disappointment of an airline""",Australia,2019.0,New York,Paris,London
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cc4,2019-11-18,November 2019,London Heathrow to Lisbon,Solo Leisure,Economy Class,London to Mauritius We are fortunate enough to have flown with many different airlines including low cost carriers and also upper class cabins on other premium airlines Without a shadow of a doubt the whole British Airways experience is the poorest of them all both with the aeroplanes and seats the general service and experience but more importantly the poor customer service following the bad flight I truly feel that this airline deserves to go bust because of the truly disgraceful approach to service and the product they deliver I begrudge flying with them and given the option I always choose a different airline ,no,"""I begrudge flying with them""",United Kingdom,2019.0,London,Lisbon,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cc5,2019-11-17,November 2019,London to Boston,Couple Leisure,Business Class,Los Angeles to Amsterdam via London Due to delayed take off I risked missing my connecting flight Thanks to the excellent premium host service Julie and her colleague I managed to be on time Thank you very much ,yes,"""Excellent premium host service""",Netherlands,2019.0,London,Boston,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cc6,2019-11-16,November 2019,Tirana to London ,Couple Leisure,Economy Class,London to Vancouver I used to fly this aircraft and route for many years until it was no longer priced competitively I flew on the th and it was a remarkably bad experience Food service was very poor in most aspects I had the chicken tandoori which was far too spicy for most palettes No drink was offered with the meal which was astonishing Rather tea and coffee an obviously far cheaper offering was supplied soon after the dinner tray was handed I had to ask twice for a beer before it was delivered This then put me out of sync with the service The one time yes one time offer of tea and coffee was then obviously missed by me completely Service itself was not good with no warmth or hospitality On a hr flight engagement is pretty critical Our hostess host seemed to be only interested in those sitting in the extra legroom seats and essentially ignored everyone else The cold snack was a cold tasteless sandwich just prior to landing The entertainment system is a joke as it is so old I had become so accustomed to a normal newish TV screen that I was blown away that this system was still in place The screen size was the equivalent of your phone s No music selection worth talking about so I just used my iPad On this or similar routes I have flown Air Canada WestJet Virgin Atlantic Air Transat BA was by far the worst and some of those airlines are budget in nature and offer paid meals only I cannot believe that the mighty BA offers such a terrible product in I will spend more to fly better and actively avoid BA on long haul ,no,"""A remarkably bad experience""",Ireland,2019.0,Tirana,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cc7,2019-11-16,November 2019,Gatwick to St Lucia,Solo Leisure,Economy Class,he flight departure was delayed due to what the Captain described in his announcement as a mix up with paperwork Disembarkation was delayed due to what he also described as a mix up with landing bridge allocation So the plane had to taxi around the runway until a gate was found We missed our connecting flight The staff in purple at the airport who are supposed to help passengers find connecting flights didn t know what to do We ended up being shunted onto another flight resulting in a four hour delay All of this inconvenience is due to BA s incompetent management My seat would not recline and the food was just carbohydrate filigree The flight attendants are rude It used to be a good airline ,no,"""It used to be a good airline""",Australia,2019.0,London,St Lucia,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cc8,2019-11-13,November 2019,London to Singapore,Business,Business Class,London Heathrow to Lisbon Mediocre The flight was very smooth and arrived on time Cabin service left a great deal to be desired and staff seemed to be just going through the motions No bread roll was offered during meal service and despite requesting a glass of wine to accompany the meal this was not forthcoming and staff required a nudge before it was delivered Not a great Club Europe experience ,no,"""Left a great deal to be desired""",United Kingdom,2019.0,London,Singapore,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cc9,2019-11-13,November 2019,London to San Francisco,Solo Leisure,Economy Class,London to Boston Comfortable flight in economy class Food was fairly good both ways dinner for the evening flight west and the returning night flight east Got some solid sleep in on the flight back ,yes,"""Food was fairly good both ways""",United Kingdom,2019.0,London,San Francisco,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cca,2019-11-12,November 2019,Gatwick to Venice,Family Leisure,Economy Class,ana to London Gatwick I fly British Airways around six times a month thanks to my work and while I almost always have a pleasant experience this past flight definitely outdid all the others We boarded and departed exactly on time with a very friendly and welcoming crew While the flight was fully booked my travel companion and I were lucky that no one was sitting on our row so that we could have an empty middle seat and therefore more space The best surprise of this flight by far was the availability of Wi Fi which I have never had on any other British Airways flight within Europe In fact the Wi Fi package I got which included only texting was unlimited and incredibly fast as good as my home connection This truly made this flight more enjoyable as it allowed me to continue my business even during the flight which is extremely valuable to me Something that British Airways can improve on would be leg space which in this flight I noticed was particularly tight although that is a common problem for me as I am cm tall Also for unknown reasons no food or snacks were served on this hours minute flight only drinks This was a slight struggle as I had skipped breakfast but I managed well The flight however arrived ahead of schedule and we de boarded quickly I always recommend BA and will continue to do so ,yes,"""A very friendly and welcoming crew""",United Kingdom,2019.0,London,Venice,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ccb,2019-11-11,November 2019,Bordeaux to Gatwick,Solo Leisure,Economy Class,Gatwick to St Lucia Great service on this flight Thank you very much for the cabin and the great cabin crew Excellent Service ,yes,"""Great service on this flight""",United Kingdom,2019.0,Bordeaux,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ccc,2019-11-11,November 2019,Seychelles to London,Couple Leisure,Economy Class,London to Singapore I have to commend BA staff on this occasion They were friendly welcoming and so accommodating to passengers throughout the flight Even in the last few moments they were laughing and joking with us Highly professional and sensitive to our needs despite their own tiredness Thank you BA for making a long journey a tolerable one ,yes,"""They were friendly, welcoming""",United Kingdom,2019.0,Seychelles,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ccd,2019-11-10,November 2019,London to Belfast,Couple Leisure,Economy Class,London to San Francisco return in Economy The seats are small Outbound was bearable because there was an empty seat between the two of us but returning no empty seat and it was horrible I m only and female but couldn t lean down to the seat in front of me to collect my belongings If you want to get anything from your bag below the seat in front of you you will need to do some major maneuvering Touching the person next to you throughout the flight is unavoidable I flew on a both ways They no longer have any air vents you can adjust so both flights got stuffy and warm I had to ask them to turn up the a c both ways I was literally sweating Economy is small with the aircraft mostly made up of Business Class Asian Vegetarian meal was good as usual although the breakfast was terrible Asian Vegetarian breakfast in Economy Plus is much better I will find an alternative airline for my long haul flights It s not worth it ,no,"""Find an alternative airline""",United Kingdom,2019.0,London,Belfast,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cce,2019-11-10,September 2019,London to Cape Town,Couple Leisure,Business Class,Gatwick to Venice We have flown this route and class on two occasions and been pleased with all aspects On the recent trip we both had mobility issues and the check in operator immediately suggested their assistance service It was welcome and efficient particularly as the gate was a very distant one The flight departed to time The cabin staff were pleasant the food was good In flight information from the flight deck was good The landings were noticeably smooth The return journey was similarly good I was very satisfied ,yes,"""Pleased with all aspects""",United Kingdom,2019.0,London,Cape Town,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ccf,2019-11-07,September 2019,San Jose to London,Couple Leisure,Economy Class,Bordeaux to Gatwick British Airways cancelled my September flight due to the pilots strike with advance notice I made alternative travel arrangements confirmed that I wanted to to cancel from my end in order to receive a refund and received confirmation from BA on August BA refunded my fare soon enough but I am still awaiting a refund for the Euro cost of baggage that I paid six weeks later I lodged a complaint on th October No action I lodged another complaint on th October and still no action They cancelled my flight and won t refund my money And they call it Customer Service ,no,"""Still awaiting a refund""",Australia,2019.0,Costa Rica,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cd0,2019-11-02,October 2019,London Heathrow to Edinburgh,Business,Business Class,Seychelles to London Day time flight back to London Staff were very welcoming greeted on entry to aircraft and shown to seats J K Best seats as a couple to book as they are away from the toilet in the front cabin and the window K seat has direct access to the aisle On time departure and swift meal services nothing was any trouble at all and the flight was full Easy access to the club kitchen after meal service and great entertainment I have found this flight great and love the inbound day time flight to London the easiest to travel on Seat and screens worked great and no problems I loved every minute of the flight A big thank you to all the staff who were fantastic Looking forward to my next flight to Rio in Decemb,yes,"""Loved every minute of the flight""",United Kingdom,2019.0,London,Edinburgh,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cdd,2019-10-25,October 2019,London to Singapore,Solo Leisure,Economy Class,Hyderabad to San Francisco via London I had an awesome experience with one of customer service representatives at British Airways I called them with regards to a reimbursement and was put across a lady named Florencia She not only helped gather all details bank address etc required for payment but also initiated the payment instantly That was certainly over and beyond what I expected Great job Your service is exemplary ,no,"""An awesome experience""",India,2019.0,London,Singapore,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cd1,2019-11-02,October 2019,Gatwick to Barbados,Couple Leisure,Economy Class,London to Belfast British Airways bullied my parents and spoilt a special occasion I booked my parents on BA to attend my investiture at the Palace My mother had a heart attack months ago and this was her first flight post recovery and I had chosen BA expecting the best level of service Instead they were treated appallingly and felt bullied by the airline staff My mother suffers from claustrophobia and always requests an aisle seat and I booked my parents on aisle seats side by side I printed their boarding passes out myself with seats c and d On arrival at check in one of the boarding passes was not recognised by the scanner so assistance printed out a new one On going through security the boarding pass was again not recognised and a new pass was printed Once my parents arrived at the gate they noticed that one of the seats had been changed My father explained the situation but the rep at check in started quoting the Geneva convention that BA are only contracted to get them from A to B and could change seats if they wanted Waiting at the gate to try and resolve the situation and eventually with minutes before airborne they were rushed into the aircraft and forced to sit apart with no care for their welfare or circumstances At no stage did they receive any apologetic words For someone recovering from a heart attack this was an unnecessary stressful event and spoilt what had been a special family occasion I have been holding on with the hope that BAs slide from grace will halt but seem to be constantly disappointed I will await BAs response to my parents I know they will not fly the carrier again but I will be handing back my BA Amex and all points if an appropriate apology is not issued Will update In summary don t trust BA with your loved ones care ,no,"""Don’t trust BA with your loved ones""",United Kingdom,2019.0,London,Barbados,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cd2,2019-10-31,October 2019,Toronto to London,Solo Leisure,Premium Economy,London to Cape Town We had booked business class tickets a year in advance for a trip to Africa I usually fly Star Alliance but picked BA for a segment for better connection timing through London to Cape Town This was a huge mistake I had tried to reserve seats on BA website twice and was not able to do so Then I tried to call BA twice and gave up after being on hold for an hour each time with no call back option When we arrived today in London from Toronto at the connections desk seven hours before our flight we were told that business class was oversold and we would be downgraded to premium economy BA s representative told us that because we did not have reserved seats we were at the bottom of the list for business class and that loyalty customers would all have priority for seats over us but we would still be welcome in the lounge as if this was a bonus Then there was a problem for us to clear security to get to the lounge since they could not print our boarding passes due to the down grade It took close to an hour to get settled into the lounge from the time we first arrived at the connecting desk We asked to speak to a manager but at each of our four interactions with BA staff we were told that they would get some to speak with us giving the impression that they were trying to pass off unhappy customers as fast as they could At one point I got visibly frustrated after the BA staff issuing our new boarding passes indicated that our down grade was voluntary which it definitely was not After two and a half hours BA customer service managers came to speak with us They were the first ones who were actually apologetic and tried to address the situation from a customer oriented perspective If British Airways think giving bulkhead seats in premium economy and basic lounge access to paying business class passengers is adequate customer service for a downgrade from a paid business fare on our upcoming overnight flight I will not be booking flights on BA again ,no,"""Downgraded to premium economy""",Canada,2019.0,Toronto,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cd3,2019-10-31,October 2019,Jeddah to London,Family Leisure,Business Class,San Jose to London The TV screen of F was broken could not be locked into position that would allow to watch movies Flight attendants could not fix it and suggested to move to a different seat which we slipped on purpose while checked in The back of the seat in front was dirty The tray on the D where I was moved to had a hole on the right side and the TV screen was not sensitive enough to be be operated by touch Although my husband in E and me turned in the breakfast cards together the flight attendant insisted they don t have it and was not planning to wake him up and serve him breakfast Flight attendants were doing their best but it seems that they were understaffed ,no,"""Seems they were understaffed""",United States,2019.0,Jeddah,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cd4,2019-10-31,October 2019,Zurich to London,Couple Leisure,Economy Class,London Heathrow to Edinburgh Boarding efficient Flight was full so passengers asked to volunteer to check in hand luggage By doing so they would get priority boarding I took up the offer too out my laptop and carried it on to the plane The aircraft is only two months old and I was sat at the back of the plane F I am sure Ryanair have more room British Airways on this aircraft are offering an ultra low cost service under a cloak of legacy carrier legitimacy ,yes,"""Offering an ultra low cost service""",United Kingdom,2019.0,Zurich,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cd5,2019-10-30,October 2019,San Francisco to London,Solo Leisure,Economy Class,Flight from Gatwick to Barbados Check in and business lounge were good It looks like they had added champagne to the self service drinks which is a positive Breakfast was good Flight left on time boarding well run I have not flown in their economy cabin for a while and it seems ok New configuration but that does come with Panasonic Greece system which is way better than the old Rockwell Collins systems Food was fine and service friendly ,yes,"""Food was fine and service friendly""",United Kingdom,2019.0,San Francisco,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cd9,2019-10-29,October 2019,Hyderabad to San Francisco via London,Couple Leisure,Business Class,San Francisco to London Efficient check in by friendly agent who offered an upgrade to First at per person which we declined Refurbished lounge was spacious and comfortable with nice selection of snacks Boarding on time but could have been better controlled Flight left and landed ahead of schedule Flight attendants were excellent and the food is vastly improved compared to our last trip Business Class is not cheap but we had an excellent flight with no complaints ,yes,"""We had an excellent flight""",United Kingdom,2019.0,Hyderabad,San Francisco,London
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cda,2019-10-27,October 2019,Vancouver to London,Business,Business Class,London to Belfast Check in was fast and efficient and using the BA Terminal First Class check in and security area was really good and I was straight into the lounge Great selection of food and drinks early morning I really like the BA boarding process i e by Group numbers The onboard service and quality of breakfast served was excellent Overall very happy with this short flight with BA ,yes,"""Very happy with this short flight""",United Kingdom,2019.0,Vancouver,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cdb,2019-10-27,April 2019,London to Malaga,Business,Economy Class,London Gatwick to Salzburg with British Airways Worst customer experience I have ever had after cancelled flights due to strike action no response and when we did it was weeks between getting answers only to be told it s not their fault and would not pay towards cost of changing flights back home ,no,"""Worst customer experience""",United Kingdom,2019.0,London,Malaga,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cde,2019-10-25,October 2019,Kuala Lumpur to Glasgow via London,Business,Business Class,ancouver to London Very poor experience my flight with BA the business is not nice as much as crowded as economical class One toilet closed nobody around to repair on one point BA even better than asian companies its even more freezing why do we need to freeze in such a hours trip no staff to answer my question no staff to make it better one good point the seat are surprisingly comfortable but easy to make it better ,no,"""Seat are surprisingly comfortable""",Switzerland,2019.0,Kuala Lumpur,Glasgow,London
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cdf,2019-10-25,October 2019,London Heathrow to Seychelles,Couple Leisure,Economy Class,London to Malaga A terminally ill airline packed with clueless staff full of attitude At the checking at Gatwick airport I was told the flight might well be delayed of h as not departed yet from Malaga United Kingdom confirmed the delay without a new time of departure and provided a link for flight status At Gatwick there are no arrival departure boards prior to security for me to check if the flight was on time as shown online When asked the BA guy at the lounge kiosk he said I could check the link provided or go through security where monitors are Surprisingly the flight was on time and no text was sent for an update At the gate we were told the aircraft was replaced No apologies from anyone neither ground nor on the flight We boarded at pm and took off at Stiff and no recliner seats Cabin crew are so sociopathic and full of attitudes additional seats are replacing the toilets located at the back of the and located at the very far end of the aircraft in the cabin crew storage room and working space is Horrible low cost service for a flag carrier ticket price ,no,"""Clueless staff full of attitude""",United Kingdom,2019.0,London,Seychelles,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ce0,2019-10-24,October 2019,Edinburgh to London Heathrow,Solo Leisure,Economy Class,Brussels to London We were not given a seat number upon check in and were left waiting outside the gate for the boarding passes to be re printed without any explanation Everyone else with a boarding pass was boarding whilst about were just looking at the operators thinking what is going on Extremely poor communication from the airline to and from the airport operators ,no,"""Extremely poor communication""",United Kingdom,2019.0,Edinburgh,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ce1,2019-10-20,October 2019,Amman to London,Couple Leisure,Premium Economy,My flight from London to Singapore in premium economy was the worst I have experienced The seat was uncomfortable the flight tracker failed after two hours the breakfast prior to arrival in Singapore scrambled egg was like rubber They ran out of cups and so my wife and I had no coffee tea or drink with our breakfast I used the call button to get some attention and no one came to answer my call even after waiting more than minutes Eventually I made contact with a passing cabin crew member and advised that we had not had a drink and was told that they would come back I never saw the crew member again ,no,"""The seat was uncomfortable""",Australia,2019.0,Amman,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ce2,2019-10-20,October 2019,London to Athens,Couple Leisure,Premium Economy,Kuala Lumpur to Glasgow via London The service started first some drinks On my aisle was a female attendant and a young male attendant I asked for an ale the attendant pretended not to understand what I was asking for I repeated many times the word ale with my Spanish accent but she still did not catch it The male attendant said like an United States I answered yes I changed to a beer and she offered me Amstel or Heineken I chose Amstel and had to ask for ice to make it drinkable When the service was finished the female attendant collected the empty bottles and cans and glasses but skipped me For the meal I chose the beef and asked for a beer The male attendant realized that the empty can was still there took it With the food on my and no drinks I started to eat after ten minutes it was obvious that the beer was not coming so I stopped another attendant going to Business class and he came back with an option of Tiger or Heineken lager The female attendant offered me coffee but she did not mention it was normal coffee and in the menu it said that decaf was available if you specifically request that ABreakfast I was offered tea or coffee even decaf I accepted but there was no milk or cream for me ,no,"""Did not mention it was normal coffee""",Argentina,2019.0,London,Athens,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ce4,2019-10-19,October 2019,Buenos Aires to London Heathrow,Business,Economy Class,Edinburgh to London Heathrow I have no problems with any of the flight crew or service while flying everything on the plane was fine After the flight landed I rushed to the baggage claim because my wife and I had another flight out of London and only had an hour to make it Even though we could see the plane and watch the baggage crew drive the bags over it took minutes before my bag came through The baggage claim service desk turned away other furious customers until a manager could arrive by which time I was running to catch my next flight on a different airline which I missed Turns out the next flight home on our next airline wasn t for another days Hoping that British Airways would help us in some way we went to their horrendous customer service desk where an agent basically told us to pound sand It ended up costing my wife and I almost for new tickets to get home spent the next hours in the airport and British Airways refused to offer us as a meal voucher We will never use this airline again ,no,"""45 minutes before my bag came""",United States,2019.0,Buenos Aires,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ce5,2019-10-16,September 2019,Mexico City to Barcelona via London Heathrow,Couple Leisure,Economy Class,Amman to London This is a nice aircraft with comfortable seats and a very soft landing This aircraft flies from Amman airport at am local time and arrives in only hours to London This is a very good product ,yes,"""Comfortable seats""",Jordan,2019.0,Mexico City,Barcelona,London
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ce6,2019-10-16,October 2019,Bari to London Gatwick,Couple Leisure,Economy Class,London to Athens British Airways is a glorified budget airline A hour flight and back to Athens and no food or drinks provided Ask for a cup of water and they charge you a ridiculous price An M S inflated price sandwich is the meal No entertainment options either No United States charging on the seat as well Any reputable airline for a flight of this length provides this options in Yet they charged full service airline prices So there is a mismatch Flew Aegean on the same route and a full meal and drinks are provided ,no,"""Glorified budget airline""",United Kingdom,2019.0,Bari,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cef,2019-10-09,October 2019,Calgary to Gothenburg via London,Business,Economy Class,Istanbul to New York via London Literally the worst experience We have tried this airline for the first and definitely last time They should go through their customer service hiring department from scratch ,no,"""First and definitely last time""",United States,2019.0,Calgary,Gothenburg,London
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ce7,2019-10-16,October 2019,Abu Dhabi to London Heathrow,Solo Leisure,Economy Class,Terrible lack of any leg and body room in economy This was easily the most cramped space I have ever flown And I travel a lot The flight was hours of leg cramps and pain with no room for any modicum of comfort The little amount of space in economy cabin is disgusting If the seat in front of you reclines as they invariably do there is even less room Shameful The food was below average as well even for bottom of the barrel budget airplane food I will never fly British Airways again stars Beware I should only add that the United States United States and London waiting areas do not have near enough seats requiring many to stand or sit on the floor and the call to plane was disorganized bedlam Horrible excuse for an airline ,no,"""Easily the most cramped space I have ever flown""",United States,2019.0,Abu Dhabi,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ce8,2019-10-15,September 2019,London Heathrow to Abu Dhabi,Couple Leisure,Premium Economy,Buenos Aires to London Heathrow rwturn The aircraft is very old cabin configuration is very old and tired Greece screens have not been changed since they were first installed My Ipod has a larger and more responsive screen Before taking off in Buenos Aires some pax but not all were offered water or orange juice I never got any After take off drinks were offered followed by a hot meal Food choices ran out in the first row Seats were uncomfortable footrests were jammed On the return flight sparkling wine and water were offered before take off followed by drinks and the meal I had chosen online was a beef stew with mashed potatoes Poor movie choices miniature screen and uncomfortable seats Crew OK No indication as to which toilets to use either forward in business class or rear economy Having flown Norwegian on their B in their premium cabin on the same route BA is a waste of my money ,no,"""Seats were uncomfortable""",Argentina,2019.0,London,Abu Dhabi,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ce9,2019-10-13,September 2019,Johannesburg to Amsterdam via London,Couple Leisure,Economy Class,Mexico City to Barcelona via London Heathrow The B is an incredible plane The legroom is quite good the seat is comfortable and the Greece has a great number of movies series and music The food is average the first meal was meat with mashed potatoes salad and wine Not very tasty The breakfast was scrambled eggs with mushrooms fruit and a muffin it was delicious The cabin crew was ok Not bad not excellent We arrived on time and was a great flight On the second flight the cabin crew appeared twice No Greece no onboard service It s almost like a low cost I recommend for long flights but not for European flights ,yes,"""It’s almost like a low cost""",Mexico,2019.0,Johannesburg,Amsterdam,London
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cea,2019-10-12,September 2019,Dubai to London Heathrow,Couple Leisure,Economy Class,Great all round BA October Good price easy boarding lovely cabin crew great iced coffee on sale Comfortable on time and a nice smile from the cabin and flight crew after a windy landing Couldn t ask for more until they reinstate a free drink and sandwich ,yes,"""Couldn’t ask for more""",United Kingdom,2019.0,Dubai,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ceb,2019-10-12,September 2019,Istanbul to New York via London,Couple Leisure,Premium Economy,Flew back from Abu Dhabi in World traveller plus The seat is so uncomfortable it does not warrant the price tag of the seat seat cushioning terrible and zero feeling of comfort I got no sleep A snack was served after take off which was quite tasty but breakfast was just dismal tasteless Not much interaction with the crew but they seemed friendly enough Would not travel with British Airways in this cabin again really not worth the price tag ,no,"""Zero feeling of comfort""",United Kingdom,2019.0,Istanbul,New York,London
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cec,2019-10-11,October 2019,Rome to London Heathrow,Business,Economy Class,Flew from London Heathrow to Abu Dhabi Honestly they were really good legroom great crew excellent looked after us superbly food and drinks were bang on did Vegas in April too nowt wrong with this airline ,yes,"""They were really good""",United Kingdom,2019.0,Rome,London,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622d07,2019-09-16,September 2019,London Heathrow to Abuja Nigeria,Couple Leisure,Business Class,London to Kefalonia The T Galleries lounge is showing its age and was packed at on a Saturday Boarding was by the now standard groups which meant waiting minutes in a queue and then minutes on the bridge The flight deck then informed us that we d be waiting on a stand for hr minutes before our departure slot Once in the air cabin crew delivered the usual Club Europe experience which was mediocre at best Fortunately arrival was only minutes late and we were out of Kefalonia airport minutes later Overall a typical BA experience that s lacklustre at best ,no,"""Lacklustre at best""",United Kingdom,2019.0,London,Nigeria,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622ced,2019-10-11,September 2019,London to Athens,Solo Leisure,Economy Class,Johannesburg to Amsterdam via London After many delayed departures they announced that the flight was cancelled and rescheduled to depart the following night at pm The following night at pm they announced further delays due to the same technical fault reported hours previously Finally departed at pm consequences were missed connecting flight to Amsterdam WE also had to pay for our no show at our hotel in Amsterdam and when trying to claim this charge from BA they declined but offered to pay for our taxi Arrived in Amsterdam hours later What really annoyed us was the lack of communication and disorganized manner on how the events were mishandled Once on board the crew were really nice and just as we were getting new hope this was shattered by the terrible food and on board entertainment that was outdated Our connecting BA flight back home was the same thing and on arrival we were delayed on disembarking ,no,"""Cancelled and rescheduled""",South Africa,2019.0,London,Athens,direct flight
,,,,,flight,,,,,,680a9ba60b7ce6ed33622cee,2019-10-09,September 2019,London Heathrow to Newcastle,Couple Leisure,Business Class,Dubai to London Heathrow I flew on the A on one of its first trips and will be flying it again On the same multi segment trip I tried SQ business class and EK business class and sadly the old BA business class on an aging B on overnight trips The new business suite offering from BA is the best business class I have experienced I am a BA Gold card holder and the experience was outstanding The First lounge at United Arab Emirates was very good with plenty of seating and a good choice of drinks Food choice in the lounge was limited but not an issue On board the new suite was very comfortable and I had a great nights sleep with the closed door making all the difference to getting a full six hours in The bed was very comfortable Food choices were very limited soup and sandwiches although this did suit the timing of the flight I would say this is an excellent very serious business product for night time business travellers Whether it works for leisure travellers who want to wow rather than sleep or daytime travellers I don t know but I certainly could work very effectively in my suite Downside is the Greece is still rubbish in relation to the rest of the product ,yes,"""The experience was outstanding""",United Kingdom,2019.0,London,Newcastle,direct flight
